id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
590753554137865469,Hermoso apartamento para 3 personas,416142147,Luciana,,Santiago,-33.44624,-70.65247,Entire home/apt,41429,1,3,2022-07-15,0.59,3,362,3,
591071327502014856,Departamento 1 habitacion 2 baños,43224791,Ricardo,,Santiago,-33.44486,-70.63884,Private room,38764,2,1,2022-04-30,0.21,1,88,1,
591139558882638024,Fully renovated studio in the heart of Santiago,134023925,Jorge,,Santiago,-33.43762,-70.63655,Entire home/apt,31000,3,5,2022-08-17,1.15,1,78,5,
591154231867547628,Departamento El Golf 2 dormitorios en suite 2baños,345429283,Miriam,,Las Condes,-33.41715,-70.60274,Entire home/apt,85143,1,1,2022-04-11,0.18,13,350,1,
591194118248974115,Maravilloso depto en Stgo centro  4pers.,446969497,Carolina,,Santiago,-33.43684,-70.65594,Entire home/apt,50000,1,5,2022-08-02,1.01,7,362,5,
591228193596283461,Habitación exclusiva para mujeres viajeras,134785584,Dani,,Santiago,-33.44362,-70.63864,Private room,18000,1,1,2022-08-25,1,1,327,1,
591298504632240459,Cozy room with private bathroom,111304151,Rodrigo,,Santiago,-33.434494,-70.668312,Private room,18000,1,6,2022-09-12,1.01,1,334,6,
591407499674177480,PLAZA 426,428090423,My,,Santiago,-33.43945,-70.64951,Entire home/apt,40000,1,3,2022-04-24,0.52,36,365,3,
591860067143288912,Hermoso y Amplio Departamento Vista Panoramica,434129540,Ignacio,,Las Condes,-33.418743,-70.563911,Entire home/apt,110000,3,7,2022-09-11,1.26,2,24,7,
591867811970415393,Metro Colòn con estacionamiento,43946777,Laura,,Las Condes,-33.42476,-70.5892,Entire home/apt,79000,3,1,2022-05-29,0.26,2,330,1,
591911443309006717,Departamento espacioso a pasos de Clínica Alemana,38969530,María,,Vitacura,-33.38967,-70.56919,Entire home/apt,90000,3,1,2022-04-10,0.18,1,226,1,
591982637401856564,Hermoso Departamento Black & White  713.,442581263,Central Suites,,Santiago,-33.438744,-70.644775,Private room,40429,1,15,2022-09-10,3.46,4,362,15,
592004102695649601,Cómodo depto con buena conexión en sector Ñuñoa,433578974,Claudia Alejandra,,Ñuñoa,-33.46366,-70.6009,Entire home/apt,40000,1,42,2022-09-19,7.20,1,319,42,
592232940479392591,Amplio departamento con excelente ubicación,242158930,Camila Alejandra,,Estación Central,-33.45279,-70.69732,Entire home/apt,30000,2,2,2022-04-30,0.39,1,144,2,
592578878342085341,Habitación en céntrico edificio departamento,327097890,David,,Santiago,-33.44826,-70.65338,Private room,22500,3,1,2022-05-10,0.22,1,365,1,
592653950552062449,Hermoso Depto tranquilo y cerca del centro Stgo.,61221451,Javier,,Santiago,-33.44321,-70.64196,Entire home/apt,35790,2,7,2022-07-29,1.43,1,162,7,
592681773476867079,Hermoso y tranquilo departamento con terraza,117835314,Sofia,,Providencia,-33.42356,-70.59921,Private room,25143,2,11,2022-09-04,1.98,1,344,11,
592704168385975594,Bello y cómodo depto en Santiago centro,446969497,Carolina,,Santiago,-33.43587,-70.65416,Entire home/apt,28000,1,4,2022-08-12,1.36,7,362,4,
592801064662790132,PLAZA 604,428090423,My,,Santiago,-33.438,-70.64952,Entire home/apt,80000,1,1,2022-04-10,0.18,36,365,1,
592821880674793876,PLAZA D14,428090423,My,,Santiago,-33.43926,-70.6494,Shared room,15000,1,0,,,36,365,0,
592862192309976950,PLAZA H8,428090423,My,,Santiago,-33.43916,-70.65148,Private room,40000,1,1,2022-03-31,0.17,36,365,1,
593215416147529595,Hermoso departamento en muy buena ubicación,306364959,Joseline,,Santiago,-33.4615,-70.63023,Entire home/apt,38000,10,2,2022-09-12,1.13,1,262,2,
593272258333013674,"Habitacion, baño privado",451623483,Patrick,,Ñuñoa,-33.45035,-70.61803,Private room,13000,5,0,,,2,327,0,
593350373639295841,Depto amoblado en la mejor ubicacion de Santiago,290852024,José,,Santiago,-33.445473,-70.632942,Entire home/apt,35000,1,16,2022-09-17,2.77,1,63,16,
593450891540377548,Departamento en Providencia,667910,Roxana,,Providencia,-33.42785,-70.61904,Entire home/apt,50714,1,3,2022-06-27,0.54,11,360,3,
593528978503125919,Apartamento c/ linda vista al Parque Los Reyes,196258687,Rodrigo,,Santiago,-33.43154,-70.65896,Entire home/apt,34857,3,13,2022-09-14,2.29,1,240,13,
594042069070110668,Cama doble en barrio residencia c/estacionamiento,5321695,Angela,,Ñuñoa,-33.44013,-70.58355,Private room,16000,2,1,2022-07-08,0.39,2,264,1,
594086643269526526,202. Acogedor estudio a pasos metro Los Dominicos,451952406,Evelyn,,Las Condes,-33.41002,-70.54283,Entire home/apt,45000,2,15,2022-09-19,2.66,5,354,15,
594095123150911221,Amplia con Balcón Privado | Sector Santa Lucía,429809315,Javiera,,Santiago,-33.45085,-70.64362,Private room,20000,1,2,2022-07-03,0.71,3,42,2,
594178886936853070,Gorgeous apt in best location in Santiago!,35285861,Ignacio,,Providencia,-33.432487,-70.607338,Entire home/apt,95000,14,0,,,1,264,0,
594209794010125267,Depto. Metro Sta. Lucía estacionamiento privado!,339732181,Carlos Alfonso,,Santiago,-33.44388,-70.64366,Entire home/apt,35714,1,45,2022-09-19,7.99,1,82,45,
594370145665056874,"Arriendo mi futón, departamento en el centro",426893811,Constanza,,Santiago,-33.43455,-70.6565,Shared room,9000,1,19,2022-09-14,3.35,1,80,19,
594704912656297860,Amplio y Luminoso Departamento en Providencia,5234069,Maiten,,Providencia,-33.4219,-70.61103,Entire home/apt,57000,28,2,2022-08-08,0.73,1,42,2,
594735197044557445,Habitación privada con piscina y parrillas,301871708,Sofia,,Lo Barnechea,-33.36353,-70.46898,Private room,55000,1,5,2022-08-14,0.89,1,363,5,
594816987716464654,Dormitorio en Dpto Compartido. Gay Friendly.,35665642,Eduardo,,Providencia,-33.42226,-70.60524,Private room,30000,2,3,2022-07-06,0.62,1,151,3,
594891964183428758,Habitación privada - departamento en Ñuñoa.,148094937,Felipe,,Ñuñoa,-33.45227,-70.5876,Private room,18000,1,2,2022-05-08,0.37,1,356,2,
594932575794586993,Excelente barrio,452142682,Camila,,Las Condes,-33.41323,-70.58734,Entire home/apt,53677,2,2,2022-08-31,0.41,1,361,2,
594956708480004483,Habitación Privada en Barrio Italia,12057953,Nicolaz De Pablo,,Ñuñoa,-33.4524,-70.62549,Private room,26000,1,2,2022-08-31,0.34,1,280,2,
594988001046811102,201. Acogedor estudio a pasos metro Los Dominicos,451952406,Evelyn,,Las Condes,-33.41098,-70.54144,Entire home/apt,45000,2,11,2022-08-21,2.54,5,319,11,
595389186882340639,"Hermoso Depto, Santiago a pasos estación de Metro",385539812,Eduardo Díaz Y Pedro Sepulveda,,Santiago,-33.43371,-70.65281,Entire home/apt,28000,3,0,,,2,264,0,
595447057732783409,Departamento en pleno barrio turístico,130475779,Cristian,,Santiago,-33.43852,-70.64507,Entire home/apt,40000,2,16,2022-09-01,2.87,1,318,16,
595748632821544701,Precioso y cómodo departamento,117369824,Francia,,Santiago,-33.4292,-70.66877,Entire home/apt,37069,2,7,2022-04-29,1.21,3,50,7,
596211161076589365,Muy cómodo departamento 2d en comuna de Las Condes,63878926,Carlos,,Las Condes,-33.41609,-70.60349,Entire home/apt,59900,2,24,2022-09-19,4.34,7,335,24,
596369753745435563,Plaza 311,428090423,My,,Santiago,-33.43765,-70.64988,Entire home/apt,50000,1,0,,,36,365,0,
596401672692363963,Plaza320,428090423,My,,Santiago,-33.43759,-70.64928,Entire home/apt,60000,1,1,2022-04-10,0.18,36,365,1,
596553139286566847,Ñuñoa. SÓLO MUJERES. Habitación con baño privado.,239173589,Sara,,Ñuñoa,-33.45119,-70.61405,Private room,20000,1,3,2022-08-30,0.63,1,354,3,
597094421285890638,"Departamento 2 dormitorios, 2 baños + parking",276686631,Arnold,,Providencia,-33.42845,-70.61973,Entire home/apt,147966,1,18,2022-08-24,3.58,11,360,18,
597220679978265955,Hermoso estudio en Manuel Montt + estacionamiento,276686631,Arnold,,Providencia,-33.42957,-70.61798,Entire home/apt,71775,1,9,2022-07-21,1.60,11,348,9,
597239002220166362,Habitación y baño exclusivo en Ñuñoa con desayuno,207514562,Alejandra,,Ñuñoa,-33.43748,-70.58128,Private room,20000,1,8,2022-08-26,1.40,1,313,8,
597295726161190194,"Andean Mountain Chalet - El Refugio, Farellones",452615463,Helena,,Lo Barnechea,-33.349178,-70.306938,Entire home/apt,600000,3,3,2022-07-27,1.11,4,362,3,
597779830517694088,Departamento Loft 2,368478887,Matias,,Santiago,-33.4374,-70.6441,Entire home/apt,40000,2,2,2022-08-17,0.38,5,359,2,
597844808641554241,Departamento Estandar 2,368478887,Matias,,Santiago,-33.43829,-70.64446,Entire home/apt,35714,1,13,2022-09-16,6.39,5,350,13,
597847058970822112,Departamento Estándar,368478887,Matias,,Santiago,-33.43751,-70.6437,Entire home/apt,34286,2,6,2022-08-30,1.08,5,357,6,
597920806526410122,Cómoda y tranquila habitación en Barrio Yungay,163497016,Mabel,,Santiago,-33.43932,-70.67495,Private room,16000,1,6,2022-09-08,1.11,2,15,6,
597931845623356467,"Espectaculares Suites Dobles, santiago centro.",70661833,Jorge Ignacio,,Santiago,-33.44076,-70.645,Private room,39571,1,4,2022-05-15,0.77,5,364,4,
597932026692442642,Hermoso departamento en Providencia,189797284,Adrian,,Providencia,-33.4334,-70.60613,Private room,30000,1,2,2022-05-03,0.39,1,358,2,
597948542455648336,Siéntete como en casa en este hermoso departamento,253718914,Francisca,,San Miguel,-33.51415,-70.65498,Entire home/apt,62857,2,17,2022-09-17,3.13,1,326,17,
597974364228914069,Lindo depto 1er piso con vereda para estacionar,163719645,Macarena,,Ñuñoa,-33.45438,-70.62623,Private room,50000,2,0,,,1,274,0,
597977420700107546,Departamento Casa Cururchet,448087119,Renato,,Providencia,-33.429012,-70.619255,Entire home/apt,55000,1,10,2022-09-04,1.79,7,346,10,
597985281082577579,Departamento Palace of Assembly,448087119,Renato,,Providencia,-33.42969,-70.6187,Entire home/apt,65000,1,10,2022-08-12,1.89,7,361,10,
598001845561057031,Espectacular departamento al mejor precio,76831097,Solange Andrea,,Las Condes,-33.41316,-70.58447,Entire home/apt,49800,2,14,2022-09-14,2.55,9,355,14,
598046621182502671,Cómodo departamento en barrio céntrico,452787539,Yaskara,,Lo Prado,-33.45241,-70.70694,Entire home/apt,40000,1,20,2022-09-09,3.61,1,84,20,
598392287671416309,Vaisse 03,172197278,Diego,,Providencia,-33.44397,-70.62721,Entire home/apt,74871,1,13,2022-08-28,3.36,39,160,13,LIVING SANTIAGO OPERADORA SPA
598393171038211290,Departamento Full amoblado en stgo con parking,245561363,Coke,,Santiago,-33.45242,-70.64021,Entire home/apt,45000,6,2,2022-08-06,0.83,2,357,2,
598460268526440483,Maravilloso departamento a solo pasos de Boulevard,109681371,Rodrigo,,Vitacura,-33.39661,-70.59002,Entire home/apt,500000,4,0,,,1,365,0,
598480110040609326,"Nice and cozy apartment in Las Condes, Santiago.",148822338,Renato,,Las Condes,-33.395802,-70.550003,Entire home/apt,40000,30,0,,,1,323,0,
598563942711605580,Cómoda pieza con baño privado en Vitacura,452155209,Marcelo Andres,,Vitacura,-33.39514,-70.58025,Private room,40000,5,1,2022-05-14,0.23,1,352,1,
599172204834834047,04.- Exclusivo Apartamento Amoblado,433193062,Vespucci,,Vitacura,-33.40153,-70.58729,Entire home/apt,78000,2,1,2022-06-03,0.27,28,357,1,
599244616276682320,PLAZA 320,453050037,Plaza De Armas,,Santiago,-33.43774,-70.65009,Entire home/apt,51286,1,1,2022-04-10,0.18,37,365,1,
599254500974967270,PLAZA 311,453050037,Plaza De Armas,,Santiago,-33.43761,-70.65136,Entire home/apt,36714,1,0,,,37,365,0,770500192
599301002818758906,PLAZA 309,453050037,Plaza De Armas,,Santiago,-33.4396,-70.64918,Entire home/apt,60000,1,3,2022-05-01,0.59,37,364,3,
599305266884149770,Departamento a pasos de la clínica las condes,235041203,Carolina,,Las Condes,-33.383385,-70.530983,Entire home/apt,60429,2,8,2022-07-09,1.48,5,331,8,
599307903166318326,PLAZA 426,453050037,Plaza De Armas,,Santiago,-33.43956,-70.64957,Entire home/apt,36714,1,1,2022-04-23,0.20,37,365,1,
599318263507786568,Beautiful One bedroom condo in newmodern building,447523471,Shelton,,Providencia,-33.428806,-70.606789,Entire home/apt,33000,14,0,,,1,215,0,
599318634112102693,PLAZA 425,453050037,Plaza De Armas,,Santiago,-33.43787,-70.65135,Entire home/apt,43071,1,2,2022-04-17,0.36,37,365,2,
599339542061820568,Departamento encantador y moderno en Vitacura,453075504,Henry,,Vitacura,-33.39866,-70.5878,Entire home/apt,180000,5,0,,,1,180,0,
599389320040941398,Plaza 404,453050037,Plaza De Armas,,Santiago,-33.43783,-70.65016,Entire home/apt,46429,1,1,2022-04-24,0.20,37,365,1,
599411921796856195,Plaza H1,453050037,Plaza De Armas,,Santiago,-33.43877,-70.65087,Private room,27000,1,4,2022-04-28,0.73,37,365,4,
599808318392922017,Plaza D15 Mujeres,453050037,Plaza De Armas,,Santiago,-33.43914,-70.65072,Shared room,15929,1,4,2022-05-17,0.75,37,365,4,
599835266254662140,Impecable depto 2D/2B en el corazón de Lastarria,5065131,César,,Santiago,-33.43915,-70.64433,Entire home/apt,45306,3,15,2022-09-10,2.96,1,261,15,
599968294175728000,Habitación cuádruple en apart hotel,201137153,Luca,,Providencia,-33.42746,-70.60404,Private room,80000,1,0,,,13,362,0,
599974213945669072,Amplio departamento de 2 Habitaciones,189439813,Departamentos R&M,,Santiago,-33.4347,-70.65582,Entire home/apt,66161,1,14,2022-08-29,2.59,44,353,14,
599985778624233214,Amplio departamento con terraza,189439813,Departamentos R&M,,Santiago,-33.43484,-70.65715,Entire home/apt,62156,1,10,2022-09-17,2.07,44,335,10,
600007301369112560,Habitaciones en bella casa antigua de dos pisos,23383151,Jorge,,Ñuñoa,-33.45448,-70.62227,Private room,40000,1,0,,,3,362,0,
600101520416305632,3.-Habitación luminosa,318222416,Marisol,,Providencia,-33.44458,-70.62761,Private room,30146,1,12,2022-09-14,2.35,6,354,12,
600529434331120546,PLAZA H5,453050037,Plaza De Armas,,Santiago,-33.43827,-70.64921,Private room,20000,1,3,2022-08-07,0.62,37,365,3,
600556359804308920,Departamento amoblado full para 2 personas,92182655,Alvaro,,Las Condes,-33.42888,-70.57599,Entire home/apt,55000,3,2,2022-08-10,0.38,3,266,2,
600564830676939195,Pieza privada en Dpto compartido con dueño de casa,92182655,Alvaro,,Las Condes,-33.43075,-70.5781,Private room,35000,2,1,2022-05-12,0.22,3,264,1,
600569388670119766,PLAZA D14 hombres,453050037,Plaza De Armas,,Santiago,-33.43927,-70.64921,Shared room,15929,1,1,2022-04-22,0.19,37,365,1,
600589046415829119,Cozy apartment  Nueva las condes,10595353,Ignacio,,Las Condes,-33.40533,-70.57242,Entire home/apt,45000,5,3,2022-06-23,0.65,1,0,3,
600622912782606101,Andes ski in ski out cozy cabins in El Colorado,70982822,Pilar,,Lo Barnechea,-33.34811,-70.29151,Private room,325184,2,0,,,2,169,0,
600676130232915578,Distinguido departamento en el centro de Santiago6,190446812,Felipe,,Santiago,-33.43433,-70.65523,Entire home/apt,85000,1,22,2022-09-04,4.05,5,340,22,
600915299429808774,Depto amoblado para 2 a 3 personas,446969497,Carolina,,Santiago,-33.43756,-70.65563,Entire home/apt,35000,1,4,2022-07-31,0.94,7,363,4,
601604720212309976,202 precioso dep a 2 cuadras mall parque Arauco,430431251,Eliana,,Las Condes,-33.40026,-70.57237,Entire home/apt,85000,2,7,2022-08-28,2.06,5,334,7,
601954745773792939,Alegre casa con amplios espacios para compartir,25760779,Cristobal,,Lo Barnechea,-33.353004,-70.512825,Private room,26000,2,4,2022-07-15,0.79,1,61,4,
602061535396878963,Renovado departamento con estacionamiento,405404692,Natalia Andrea,,Santiago,-33.44502,-70.63416,Entire home/apt,49000,2,16,2022-09-17,3.00,1,329,16,
602139197530153079,Las Condes Design vista asegurada!,96437550,Claudia,,Las Condes,-33.38786,-70.5393,Entire home/apt,92714,2,2,2022-06-12,0.40,2,162,2,
602217194390149775,Hermoso y cómodo depto a pasos de Metro Macul,441189282,Paula,,Macul,-33.50588,-70.59049,Entire home/apt,36990,2,2,2022-07-27,0.46,1,347,2,
602357800750872306,"Depto. Amoblado c/balcón, centro de Santiago",177195612,Adriana,,Santiago,-33.44858,-70.63978,Entire home/apt,30000,2,5,2022-08-14,1.03,10,363,5,
602614811604201765,Departamento El Golf 1 dormitorio con Parking,243200922,Miriam,,Las Condes,-33.41523,-70.60293,Entire home/apt,64286,2,3,2022-08-13,0.62,9,362,3,
602631981513981183,Dpto Piso 10 vista norte. La Florida,148035317,Nicolás,,La Florida,-33.52911,-70.57607,Entire home/apt,45000,2,4,2022-08-28,0.80,1,337,4,
602755444823050229,22.- Exclusivo apartamento amoblado,433193062,Vespucci,,Vitacura,-33.40169,-70.58711,Entire home/apt,78000,2,3,2022-08-28,2.81,28,347,3,
602761816733299019,17.- Exclusivo apartamento amoblado,433193062,Vespucci,,Vitacura,-33.40154,-70.58587,Entire home/apt,78000,2,2,2022-08-31,0.65,28,21,2,
602769593137413716,14.- Exclusivo apartamento amoblado,433193062,Vespucci,,Vitacura,-33.40028,-70.58766,Entire home/apt,78000,2,3,2022-08-28,0.72,28,285,3,
602826041300193705,Hermoso departamento en primer piso con jardín,310853202,Javier,,Lo Barnechea,-33.3623,-70.51202,Entire home/apt,189000,2,4,2022-08-21,0.79,1,364,4,
602844582237404373,apart studio para 2,445106106,Lau,,Recoleta,-33.42014,-70.6431,Entire home/apt,26286,1,4,2022-06-05,0.79,10,25,4,76392592-7
602865183342775925,Estupendo Depto 1 dormitorio en Ñuñoa,92332735,Carla,,Ñuñoa,-33.44783,-70.59823,Entire home/apt,55000,2,2,2022-09-04,0.43,24,306,2,
602898394927372459,09.- Exclusivo apartamento amoblado,433193062,Vespucci,,Vitacura,-33.40136,-70.58791,Entire home/apt,78000,2,0,,,28,342,0,
602908022795373209,"Hermoso departamento Full equipado, con seguridad",437208594,Rodolfo,,Independencia,-33.42117,-70.65895,Private room,23847,2,3,2022-09-08,1.64,1,236,3,
602911789337282550,DEPARTAMENTOS GABANNA SUITES LAS CONDES 1,364275284,Lucia,,Las Condes,-33.413433,-70.585503,Entire home/apt,73286,1,35,2022-09-11,7.24,7,347,35,
602927614542320075,"Uptown Eclectic 1BR W/ Wifi, Pool, Parking & Metro",453835607,Fernando,,Las Condes,-33.41325,-70.57864,Entire home/apt,55868,2,5,2022-09-15,1.03,1,331,5,
602943163653753548,PLAZA H8,453050037,Plaza De Armas,,Santiago,-33.43756,-70.65099,Private room,41571,1,0,,,37,365,0,
602973369512017479,Duplex para dos,445106106,Lau,,Recoleta,-33.41973,-70.64318,Entire home/apt,26000,1,5,2022-08-27,0.97,10,331,5,
603019678643987391,Precioso y cómodo depto c/estacionamiento gratis,169584396,Gabriela,,Providencia,-33.4348,-70.61427,Entire home/apt,45000,7,2,2022-06-15,0.47,1,196,2,
603402544172769377,"Bergen Dream 1BR W/ Wifi, Parking & Balcony",453929308,Valentina,,Las Condes,-33.4041,-70.56101,Entire home/apt,67499,2,5,2022-08-12,0.98,1,339,5,
603413190598767602,Hermosa y tranquila casa con piscina,58771053,Victoria,,Peñalolén,-33.49124,-70.57084,Private room,20000,2,0,,,1,342,0,
603439751843475915,Agradable casa con piscina FULL equipada,383842956,Ángela,,Lo Barnechea,-33.33089,-70.50314,Entire home/apt,350000,1,0,,,1,365,0,
603557975009312449,"Vitacura, Habitación con baño privado.",10351334,Felipe,,Vitacura,-33.39359,-70.59249,Private room,25000,2,12,2022-09-05,2.43,1,0,12,
603601346966217161,Habitación privada con baño estilo boutique,440808321,Claudia,,Independencia,-33.409241,-70.657707,Shared room,30000,30,0,,,1,365,0,
603640357671327862,ROMAN HA,1976550,Conchita,,Providencia,-33.43062,-70.6222,Private room,38071,1,3,2022-05-11,0.56,43,365,3,
603667653779080615,Confortable departamento corazón de providencia,433587345,Ximena,,Providencia,-33.424843,-70.616104,Entire home/apt,55000,2,2,2022-08-31,0.97,8,325,2,
603667916415434254,ROMAN HB,1976550,Conchita,,Providencia,-33.43121,-70.62123,Private room,46429,1,0,,,43,365,0,
603695076987379188,"Depto lujo, muy cerca Clínica CLC-Mall Alto Las C.",93532805,César,,Las Condes,-33.38886,-70.54076,Entire home/apt,54600,3,7,2022-08-31,1.67,2,71,7,
603722559525675596,Román HD,1976550,Conchita,,Providencia,-33.43222,-70.62198,Private room,42857,1,1,2022-05-08,0.22,43,365,1,
603723117400026089,Habitación Ensueño Top / Metro Ecuador.,454014581,Luis,,Estación Central,-33.45806,-70.69602,Private room,20561,1,3,2022-05-04,0.58,2,85,3,
